350427	沙县	sx	26.3976	117.782	-5000
350428	将乐县	jlx/jyx	26.7208	117.455	-5000
350429	泰宁县	tnx	26.8985	117.159	-5000
350430	建宁县	jnx	26.8325	116.833	-5000
350481	永安市	yas	25.965	117.361	-5000
350500	泉州市	qzs	24.9159	118.59	-5000
350502	鲤城区	lcq			-10000
350503	丰泽区	fzq			-10000
350504	洛江区	ljq	24.943	118.663	-10000
350505	泉港区	qgq	25.149	118.904	-10000
350521	惠安县	hax	25.0221	118.803	-5000
350524	安溪县	axx	25.0606	118.181	-5000
350525	永春县	ycx	25.3258	118.287	-5000
350526	德化县	dhx	25.477	118.229	-5000
350527	金门县	jmx	24.4333	118.316	-5000
350581	石狮市	sss	24.7362	118.632	-5000
350582	晋江市	jjs	24.8101	118.572	-10000
350583	南安市	nas	24.9531	118.376	-10000
350600	漳州市	zzs	24.5182	117.653	-5000
350602	芗城区	xcq			-10000
350603	龙文区	lwq			-10000
350622	云霄县	yxx	23.9596	117.328	-5000
350623	漳浦县	zpx	24.1171	117.611	-5000
350624	诏安县	zax	23.7054	117.175	-5000
350625	长泰县	ctx	24.6205	117.751	-5000
350626	东山县	dsx	23.6995	117.426	-5000
350627	南靖县	njx	24.4997	117.363	-5000
350628	平和县	phx	24.352	117.296	-5000
350629	华安县	hax	24.9942	117.521	-5000
350681	龙海市	lhs	24.4392	117.809	-10000
350700	南平市	nps	26.6448	118.169	-5000
350702	延平区	ypq			-10000
350721	顺昌县	scx	26.7971	117.806	-5000
350722	浦城县	pcx	27.9247	118.536	-5000
350723	光泽县	gzx	27.5395	117.333	-5000
350724	松溪县	sxx	27.5284	118.775	-5000
350725	政和县	zhx	27.3721	118.853	-5000
350781	邵武市	sws	27.3377	117.483	-5000
350782	武夷山市	wyss	27.756	118.027	-5000
350783	建瓯市	jos	27.0389	118.324	-10000
350784	建阳市	jys	27.3399	118.105	-5000
350800	龙岩市	lys	25.1097	117.03	-5000
350802	新罗区	xlq			-10000
350821	长汀县	cdx/ctx	25.8334	116.35	-5000
350822	永定县	ydx	24.7204	116.721	-5000
350823	上杭县	shx	25.0533	116.418	-5000
350824	武平县	wpx	25.0915	116.091	-5000
350825	连城县	lcx	25.7085	116.746	-5000
350881	漳平市	zps	25.2895	117.404	-5000
350900	宁德市	nds	26.6665	119.518	-5000
350902	蕉城区	jcq			-10000
350921	霞浦县	xpx	26.8835	119.99	-5000
350922	古田县	gtx	26.5773	118.738	-5000
350923	屏南县	pnx	26.9112	118.974	-5000
350924	寿宁县	snx	27.4596	119.511	-5000
350925	周宁县	znx	27.1131	119.336	-5000
350926	柘荣县	zrx	27.2423	119.892	-5000
350981	福安市	fas	27.0886	119.647	-5000
350982	福鼎市	fds	27.3298	120.213	-5000
360000	江西省	jxs			-10000
360100	南昌市	ncs	28.676	115.9	-5000
360102	东湖区	dhq			-10000
360103	西湖区	xhq			-10000
360104	青云谱区	qypq			-10000
360105	湾里区	wlq	28.725	115.729	-10000
360111	青山湖区	qshq			-10000
360121	南昌县	ncx	28.5525	115.932	-5000
360122	新建县	xjx	28.6857	115.814	-5000
360123	安义县	ayx	28.8426	115.55	-5000
360124	进贤县	jxx	28.3645	116.259	-5000
360200	景德镇市	jdzs	29.1952	117.118	-5000
360202	昌江区	cjq			-10000
360203	珠山区	zsq			-10000
360222	浮梁县	flx	29.3827	117.236	-5000
360281	乐平市	lps/yps	28.965	117.124	-10000
360300	萍乡市	pxs	27.633	113.841	-5000
360302	安源区	ayq			-10000
360313	湘东区	xdq	27.647	113.725	-10000
360321	莲花县	lhx	27.1314	113.952	-5000
360322	上栗县	slx	27.882	113.782	-10000
360323	芦溪县	lxx	27.632	114.026	-10000
360400	九江市	jjs	29.7232	115.985	-5000
360402	庐山区	lsq	29.68	115.985	-10000
360403	浔阳区	xyq			-10000
360421	九江县	jjx	29.6101	115.891	-5000
360423	武宁县	wnx	29.2625	115.101	-5000
360424	修水县	xsx	29.0387	114.56	-5000
360425	永修县	yxx	29.0473	115.81	-5000
360426	德安县	dax	29.3306	115.745	-5000
360427	星子县	xzx	29.4535	116.041	-5000
360428	都昌县	dcx	29.2726	116.189	-5000
360429	湖口县	hkx	29.735	116.218	-5000
360430	彭泽县	pzx	29.8961	116.551	-5000
360481	瑞昌市	rcs	29.6853	115.654	-5000
360500	新余市	xys	27.8065	114.929	-5000
360502	渝水区	ysq			-10000
360521	分宜县	fyx	27.8161	114.676	-5000
360600	鹰潭市	yts	28.2456	117.03	-5000
360602	月湖区	yhq			-10000
360622	余江县	yjx	28.2028	116.81	-5000
360681	贵溪市	gxs	28.2879	117.202	-5000
360700	赣州市	gzs	25.8529	114.934	-5000
360702	章贡区	zgq			-10000
360721	赣县	gx	25.8597	115.002	-5000
360722	信丰县	xfx	25.3784	114.931	-5000
360723	大余县	dyx	25.4	114.351	-5000
360724	上犹县	syx	25.7964	114.532	-5000
360725	崇义县	cyx	25.6936	114.302	-5000
360726	安远县	ayx	25.1382	115.392	-5000
360727	龙南县	lnx	24.899	114.785	-5000
360728	定南县	dnx	24.7713	115.017	-5000
360729	全南县	qnx	24.7438	114.524	-5000
360730	宁都县	ndx	26.4665	116.01	-5000
360731	于都县	ydx	25.9541	115.409	-5000
360732	兴国县	xgx	26.3217	115.343	-5000
360733	会昌县	hcx/kcx	25.5843	115.783	-5000
360734	寻乌县	xwx	24.9469	115.634	-5000
360735	石城县	scx	26.3282	116.339	-5000
360781	瑞金市	rjs	25.8726	116.025	-5000
360782	南康市	nks	25.6586	114.745	-5000
360800	吉安市	jas	27.1062	114.97	-5000
360802	吉州区	jzq			-10000
360803	青原区	qyq	27.098	115.003	-10000
360821	吉安县	jax	27.0414	114.901	-5000
360822	吉水县	jsx	27.2144	115.132	-5000
360823	峡江县	xjx	27.5537	115.147	-5000
360824	新干县	xgx	27.7597	115.394	-5000
360825	永丰县	yfx	27.3221	115.433	-5000
360826	泰和县	thx	26.7921	114.895	-5000
360827	遂川县	scx	26.3279	114.506	-5000
360828	万安县	wax	26.4618	114.78	-5000
360829	安福县	afx	27.3825	114.608	-5000
360830	永新县	yxx	26.9456	114.237	-5000
360881	井冈山市	jgss	26.5669	114.159	-5000
360900	宜春市	ycs	27.7956	114.375	-5000
360902	袁州区	yzq			-10000
360921	奉新县	fxx	28.7072	115.377	-5000
360922	万载县	wzx	28.1115	114.449	-5000
360923	上高县	sgx	28.2414	114.927	-5000
360924	宜丰县	yfx	28.3933	114.779	-5000
360925	靖安县	jax	28.861	115.357	-5000
360926	铜鼓县	tgx	28.5206	114.356	-5000
360981	丰城市	fcs	28.1978	115.786	-5000
360982	樟树市	zss	28.0644	115.54	-5000
360983	高安市	gas	28.4256	115.372	-10000
361000	抚州市	fzs	27.9348	116.301	-5000
361002	临川区	lcq			-10000
361021	南城县	ncx	27.5597	116.627	-5000
361022	黎川县	lcx	27.2968	116.914	-5000
361023	南丰县	nfx	27.2143	116.53	-5000
361024	崇仁县	crx	27.7556	116.062	-5000
361025	乐安县	lax/yax	27.4263	115.832	-5000
361026	宜黄县	yhx	27.5464	116.21	-5000
361027	金溪县	jxx	27.9101	116.776	-5000
361028	资溪县	zxx	27.703	117.063	-5000
361029	东乡县	dxx	28.2323	116.606	-5000
361030	广昌县	gcx	26.8364	116.317	-5000
361100	上饶市	srs	28.4533	117.963	-5000
361102	信州区	xzq			-10000
361121	上饶县	srx	28.4267	117.903	-5000
361122	广丰县	gfx	28.4385	118.191	-5000
361123	玉山县	ysx	28.6796	118.24	-5000
361124	铅山县	qsx/ysx	28.3078	117.706	-5000
361125	横峰县	hfx	28.4238	117.603	-5000
361126	弋阳县	yyx	28.4019	117.421	-5000
361127	余干县	ygx	28.6915	116.682	-5000
361128	鄱阳县	pyx	28.9942	116.664	-5000
361129	万年县	wnx	28.6919	117.069	-5000
361130	婺源县	myx/wyx	29.2447	117.845	-5000
361181	德兴市	dxs	28.9534	117.58	-5000
370000	山东省	sds			-10000
370100	济南市	jns	36.6671	117.006	-5000
370102	历下区	lxq			-10000
370103	市中区	szq			-10000
370104	槐荫区	hyq			-10000
370105	天桥区	tqq			-10000
370112	历城区	lcq			-10000
370113	长清区	cqq	36.553	116.73	-10000
370124	平阴县	pyx	36.2869	116.449	-5000
370125	济阳县	jyx	36.9729	117.211	-5000
370126	商河县	shx	37.3087	117.158	-5000
370181	章丘市	zqs	36.7132	117.524	-10000
370200	青岛市	qds	36.1339	120.358	-5000
370202	市南区	snq			-10000
370203	市北区	sbq			-10000
370205	四方区	sfq			-10000
370211	黄岛区	hdq	35.963	120.182	-10000
370212	崂山区	lsq	36.099	120.475	-10000
370213	李沧区	lcq	36.181	120.431	-10000
370214	城阳区	cyq	36.296	120.367	-10000
370281	胶州市	jzs	36.3	120.007	-5000
370282	即墨市	jms	36.3821	120.45	-5000
370283	平度市	pds	36.7882	119.948	-5000
370284	胶南市	jns	35.8761	119.977	-5000
370285	莱西市	lxs	36.8564	120.506	-5000
370300	淄博市	zbs	36.7936	118.056	-5000
370302	淄川区	zcq	36.643	117.957	-10000
370303	张店区	zdq			-10000
370304	博山区	bsq	36.5	117.858	-10000
370305	临淄区	lzq	36.802	118.295	-10000
370306	周村区	zcq	36.797	117.843	-10000
370321	桓台县	htx	36.9533	118.11	-5000
370322	高青县	gqx	37.1753	117.817	-5000
370323	沂源县	yyx	36.1851	118.162	-5000
370400	枣庄市	zzs	34.8726	117.556	-5000
370402	市中区	szq			-10000
370403	薛城区	xcq	34.796	117.249	-10000
370404	峄城区	ycq	34.762	117.588	-10000
370405	台儿庄区	tezq	34.555	117.746	-10000
370406	山亭区	stq	35.073	117.456	-10000
370481	滕州市	tzs	35.0861	117.158	-5000
370500	东营市	dys	37.4619	118.496	-5000
370502	东营区	dyq	37.45	118.482	-10000
370503	河口区	hkq	37.887	118.536	-10000
370521	垦利县	klx	37.5901	118.54	-5000
370522	利津县	ljx	37.4913	118.256	-5000
370523	广饶县	grx	37.0498	118.4	-5000
370600	烟台市	yts	37.5356	121.38	-5000
370602	芝罘区	zfq			-10000
370611	福山区	fsq	37.495	121.263	-10000
370612	牟平区	mpq	37.382	121.594	-10000
370613	莱山区	lsq	37.455	121.432	-10000
370634	长岛县	cdx	37.9164	120.729	-5000
370681	龙口市	lks	37.6561	120.335	-5000
370682	莱阳市	lys	36.9712	120.706	-5000
370683	莱州市	lzs	37.1754	119.938	-5000
370684	蓬莱市	pls	37.8045	120.741	-10000
370685	招远市	zys	37.3522	120.388	-10000
370686	栖霞市	qxs/xxs	37.3024	120.827	-5000
370687	海阳市	hys	36.7727	121.158	-5000
370700	潍坊市	wfs	36.7041	119.107	-5000
370702	潍城区	wcq			-10000
370703	寒亭区	htq	36.774	119.223	-10000
370704	坊子区	fzq	36.643	119.161	-10000
370705	奎文区	kwq			-10000
370724	临朐县	lcx/lqx/lxx	36.5112	118.543	-5000
370725	昌乐县	clx/cyx	36.7036	118.837	-5000
370781	青州市	qzs	36.6879	118.478	-5000
370782	诸城市	zcs	35.9934	119.404	-5000
370783	寿光市	sgs	36.8798	118.739	-10000
370784	安丘市	aqs	36.4291	119.197	-5000
370785	高密市	gms	36.3854	119.753	-5000
370786	昌邑市	cys	36.8557	119.4	-5000
370800	济宁市	jns	35.4092	116.577	-5000
370802	市中区	szq			-10000
370811	任城区	rcq			-10000
370826	微山县	wsx	34.8045	117.116	-5000
370827	鱼台县	ytx	34.9985	116.65	-5000
370828	金乡县	jxx	35.0682	116.305	-5000
370829	嘉祥县	jxx	35.4007	116.343	-5000
370830	汶上县	wsx	35.7299	116.486	-5000
370831	泗水县	ssx	35.6607	117.271	-5000
370832	梁山县	lsx	35.8027	116.086	-5000
370881	曲阜市	qfs	35.5986	116.987	-5000
370882	兖州市	yzs	35.5567	116.824	-10000
370883	邹城市	zcs	35.4038	116.968	-10000
370900	泰安市	tas	36.1871	117.124	-5000
370902	泰山区	tsq			-10000
370903	岱岳区	dyq			-10000
370921	宁阳县	nyx	35.7644	116.79	-5000
370923	东平县	dpx	35.9103	116.299	-5000
370982	新泰市	xts	35.9097	117.756	-5000
370983	肥城市	fcs	36.1897	116.767	-10000
371000	威海市	whs	37.5008	122.112	-5000
371002	环翠区	hcq			-10000
371081	文登市	wds	37.1931	122.057	-5000
371082	荣成市	rcs	37.162	122.403	-10000
371083	乳山市	rss	36.9078	121.514	-10000
371100	日照市	rzs	35.388	119.557	-5000
371102	东港区	dgq	35.424	119.455	-10000
371103	岚山区	lsq			-10000
371121	五莲县	wlx	35.7481	119.201	-5000
371122	莒县	jx	35.5819	118.834	-5000
371200	莱芜市	lws	36.2051	117.662	-5000
371202	莱城区	lcq			-10000
371203	钢城区	gcq	36.067	117.798	-10000
371300	临沂市	lys	35.0695	118.338	-5000
371302	兰山区	lsq			-10000
371311	罗庄区	lzq	34.974	118.301	-10000
371312	河东区	hdq	35.098	118.414	-10000
371321	沂南县	ynx	35.5539	118.461	-5000
371322	郯城县	tcx	34.6181	118.334	-5000
371323	沂水县	ysx	35.791	118.624	-5000
371324	苍山县	csx	34.8537	118.046	-5000
371325	费县	fx	35.2652	117.965	-5000
371326	平邑县	pyx	35.5059	117.629	-5000
371327	莒南县	jnx	35.1823	118.824	-5000
371328	蒙阴县	myx	35.7138	117.928	-5000
371329	临沭县	lsx	34.9249	118.645	-5000
371400	德州市	dzs	37.4537	116.288	-5000
371402	德城区	dcq			-10000
371421	陵县	lx	37.3321	116.578	-5000
371422	宁津县	njx	37.6499	116.793	-5000
371423	庆云县	qyx	37.7759	117.384	-5000
371424	临邑县	lyx	37.1913	116.861	-5000
371425	齐河县	qhx	36.7935	116.751	-5000
371426	平原县	pyx	37.1577	116.429	-5000
371427	夏津县	xjx	36.9503	116.003	-5000
371428	武城县	wcx	37.2131	116.073	-5000
371481	乐陵市	lls/yls	37.7379	117.217	-5000
371482	禹城市	ycs	36.9454	116.652	-10000
371500	聊城市	lcs	36.4494	115.988	-5000
371502	东昌府区	dcfq			-10000
371521	阳谷县	ygx	36.1158	115.775	-5000
371522	莘县	sx/xx	36.2377	115.666	-5000
371523	茌平县	cpx	36.5866	116.25	-5000
371524	东阿县	dax/dex	36.3296	116.239	-5000
371525	冠县	gx	36.4731	115.436	-5000
371526	高唐县	gtx	36.8616	116.231	-5000
371581	临清市	lqs	36.8462	115.702	-5000
371600	滨州市	bzs	37.3678	118.022	-5000
371602	滨城区	bcq			-10000
371621	惠民县	hmx	37.4827	117.504	-5000
371622	阳信县	yxx	37.6408	117.576	-5000
371623	无棣县	wdx/wtx	37.7406	117.601	-5000
371624	沾化县	zhx	37.7004	118.128	-5000
371625	博兴县	bxx	37.1354	118.128	-5000
371626	邹平县	zpx	36.8857	117.727	-5000
371700	菏泽市	hzs	35.2485	115.446	-5000
371702	牡丹区	mdq			-10000
371721	曹县	cx	34.8276	115.539	-5000
371722	单县	dx/sx	34.7979	116.079	-5000
371723	成武县	cwx	34.9622	115.875	-5000
371724	巨野县	jyx	35.3962	116.089	-5000
371725	郓城县	ycx	35.6051	115.935	-5000
371726	鄄城县	jcx	35.5735	115.501	-5000
371727	定陶县	dtx	35.074	115.567	-5000
371728	东明县	dmx	35.2985	115.089	-5000
410000	河南省	hns			-10000
410100	郑州市	zzs	34.757	113.65	-5000
410102	中原区	zyq			-10000
410103	二七区	eqq			-10000
410104	管城回族区	gchzq			-10000
410105	金水区	jsq			-10000
410106	上街区	sjq	34.817	113.278	-10000
410108	惠济区	hjq			-10000
410122	中牟县	zmx	34.7321	114.026	-5000
410181	巩义市	gys	34.76	112.96	-10000
410182	荥阳市	xys	34.7831	113.347	-5000
410183	新密市	xms	34.5146	113.355	-5000
410184	新郑市	xzs	34.3973	113.719	-5000
410185	登封市	dfs	34.4558	113.025	-5000
410200	开封市	kfs	34.7852	114.346	-5000
410202	龙亭区	ltq			-10000
410203	顺河回族区	shhzq			-10000
410204	鼓楼区	glq			-10000
410205	禹王台区	ywtq			-10000
410211	金明区	jmq			-10000
410221	杞县	qx	34.5535	114.774	-5000
410222	通许县	txx	34.475	114.459	-5000
410223	尉氏县	wsx/ysx	34.4135	114.181	-5000
410224	开封县	kfx	34.7599	114.426	-5000
410225	兰考县	lkx	34.8265	114.81	-5000
410300	洛阳市	lys	34.668	112.425	-5000
410302	老城区	lcq			-10000
410303	西工区	xgq			-10000
410304	廛河回族区	chhzq			-10000
410305	涧西区	jxq			-10000
410306	吉利区	jlq	34.904	112.6	-10000
410307	洛龙区	llq	34.604	112.463	-10000
410322	孟津县	mjx	34.8283	112.436	-5000
410323	新安县	xax	34.7331	112.144	-5000
410324	栾川县	lcx	33.7894	111.616	-5000
410325	嵩县	sx	34.1472	112.088	-5000
410326	汝阳县	ryx	34.1557	112.458	-5000
410327	宜阳县	yyx	34.5127	112.165	-5000
410328	洛宁县	lnx	34.3858	111.653	-5000
410329	伊川县	ycx	34.4219	112.426	-5000
410381	偃师市	yss	34.7311	112.78	-10000
410400	平顶山市	pdss	33.7436	113.3	-5000
410402	新华区	xhq			-10000
410403	卫东区	wdq			-10000
410404	石龙区	slq	33.898	112.881	-10000
410411	湛河区	zhq			-10000
410421	宝丰县	bfx	33.8711	113.061	-5000
410422	叶县	yx	33.6233	113.346	-5000
410423	鲁山县	lsx	33.7371	112.902	-5000
410425	郏县	jx	33.9721	113.203	-5000
410481	舞钢市	wgs	33.3163	113.51	-5000
410482	汝州市	rzs	34.1618	112.837	-5000
410500	安阳市	ays	36.0969	114.35	-5000
410502	文峰区	wfq			-10000
410503	北关区	bgq			-10000
410505	殷都区	ydq			-10000
410506	龙安区	laq			-10000
410522	安阳县	ayx	36.0983	114.346	-5000
410523	汤阴县	tyx	35.9255	114.353	-5000
410526	滑县	hx	35.5815	114.511	-5000
410527	内黄县	nhx	35.9539	114.897	-5000
410581	林州市	lzs	36.0688	113.813	-5000
410600	鹤壁市	hbs	35.9401	114.155	-5000
410602	鹤山区	hsq	35.967	114.166	-10000
410603	山城区	scq	35.901	114.178	-10000
410611	淇滨区	qbq			-10000
410621	浚县	cx/jx/xx	35.6684	114.544	-5000
410622	淇县	qx	35.6064	114.194	-5000
410700	新乡市	xxs	35.3075	113.869	-5000
410702	红旗区	hqq			-10000
410703	卫滨区	wbq			-10000
410704	凤泉区	fqq			-10000
410711	牧野区	myq			-10000
410721	新乡县	xxx	35.3099	113.868	-5000
410724	获嘉县	hjx	35.2681	113.66	-5000
410725	原阳县	yyx	35.0519	113.963	-5000
410726	延津县	yjx	35.1428	114.195	-5000
410727	封丘县	fqx	35.0397	114.409	-5000
410728	长垣县	cyx	35.1984	114.683	-5000
410781	卫辉市	whs	35.4104	114.07	-5000
410782	辉县市	hxs	35.4587	113.794	-5000
410800	焦作市	jzs	35.2474	113.222	-5000
410802	解放区	jfq/xfq			-10000
410803	中站区	zzq			-10000
410804	马村区	mcq	35.271	113.308	-10000
410811	山阳区	syq			-10000
410821	修武县	xwx	35.2312	113.435	-5000
410822	博爱县	bax	35.1658	113.062	-5000
410823	武陟县	wzx	35.0989	113.392	-5000
410825	温县	wx	34.9381	113.075	-5000
410881	济源市	jys	35.0924	112.583	-5000
410882	沁阳市	qys	35.0893	112.937	-5000
410883	孟州市	mzs	34.9032	112.783	-5000
410900	濮阳市	pys	35.7019	115.015	-5000
410902	华龙区	hlq			-10000
410922	清丰县	qfx	35.9088	115.11	-5000
410923	南乐县	nlx/nyx	36.0775	115.198	-5000
410926	范县	fx	35.911	115.488	-5000
410927	台前县	tqx	35.9968	115.854	-5000
410928	濮阳县	pyx	35.7051	115.014	-5000
411000	许昌市	xcs	34.0269	113.822	-5000
411002	魏都区	wdq			-10000
411023	许昌县	xcx	34.0314	113.82	-5000
411024	鄢陵县	ylx	34.1074	114.195	-5000
411025	襄城县	xcx	33.8537	113.472	-5000
411081	禹州市	yzs	34.1625	113.467	-5000
411082	长葛市	cgs	34.2239	113.761	-10000
411100	漯河市	lhs	33.5725	114.041	-5000
411102	源汇区	yhq			-10000
411103	郾城区	ycq			-10000
411104	召陵区	zlq			-10000
411121	舞阳县	wyx	33.4326	113.587	-5000
411122	临颍县	lyx	33.8086	113.961	-5000
411200	三门峡市	smxs	34.7808	111.195	-5000
411202	湖滨区	hbq			-10000
411221	渑池县	mcx	34.7652	111.766	-5000
411222	陕县	sx	34.7817	111.195	-5000
411224	卢氏县	lsx	34.0526	111.041	-5000
411281	义马市	yms	34.7261	111.918	-5000
411282	灵宝市	lbs	34.5275	110.865	-10000
411300	南阳市	nys	32.999	112.538	-5000
411302	宛城区	wcq/ycq			-10000
411303	卧龙区	wlq			-10000
411321	南召县	nsx/nzx	33.4944	112.424	-5000
411322	方城县	fcx	33.2601	112.993	-5000
411323	西峡县	xxx	33.3007	111.475	-5000
411324	镇平县	zpx	33.0386	112.235	-5000
411325	内乡县	nxx	33.050199	111.839	-5000
411326	淅川县	xcx	33.1385	111.479	-5000
411327	社旗县	sqx	33.0599	112.936	-5000
411328	唐河县	thx	32.697699	112.833	-5000
411329	新野县	xyx	32.5249	112.358	-5000
411330	桐柏县	tbx	32.3707	113.393	-5000
411381	邓州市	dzs	32.6848	112.081	-5000
411400	商丘市	sqs	34.4436	115.647	-5000
411402	梁园区	lyq			-10000
411403	睢阳区	syq	34.384	115.612	-10000
411421	民权县	mqx	34.6547	115.14	-5000
411422	睢县	sx	34.4305	115.066	-5000
411423	宁陵县	nlx	34.446	115.315	-5000
411424	柘城县	zcx	34.0766	115.296	-5000
411425	虞城县	ycx	34.4012	115.852	-5000
411426	夏邑县	xyx	34.238	116.121	-5000
411481	永城市	ycs	33.9395	116.364	-5000
411500	信阳市	xys	32.1306	114.068	-5000
411502	浉河区	shq			-10000
411503	平桥区	pqq	32.089	114.13	-10000
411521	罗山县	lsx	32.202399	114.522	-5000
411522	光山县	gsx	32.0097	114.899	-5000
411523	新县	xx	31.6253	114.858	-5000
411524	商城县	scx	31.8035	115.407	-5000
411525	固始县	gsx	32.1835	115.671	-5000
411526	潢川县	hcx	32.1303	115.045	-5000
411527	淮滨县	hbx	32.4454	115.4	-5000
411528	息县	xx	32.342399	114.729	-5000
411600	周口市	zks	33.628	114.637	-5000
411602	川汇区	chq			-10000
411621	扶沟县	fgx	34.0601	114.381	-5000
411622	西华县	xhx	33.7931	114.524	-5000
411623	商水县	ssx	33.5379	114.596	-5000
411624	沈丘县	sqx	33.3975	115.064	-5000
411625	郸城县	dcx	33.6446	115.19	-5000
411626	淮阳县	hyx	33.734	114.882	-5000
411627	太康县	tkx	34.0639	114.856	-5000
411628	鹿邑县	lyx	33.8608	115.481	-5000
411681	项城市	xcs	33.4422	114.9	-10000
411700	驻马店市	zmds	32.979	114.036	-5000
411702	驿城区	ycq			-10000
411721	西平县	xpx	33.3891	114.016	-5000
411722	上蔡县	scx	33.2672	114.259	-5000
411723	平舆县	pyx	32.9623	114.627	-5000
411724	正阳县	zyx	32.609099	114.381	-5000
411725	确山县	qsx	32.807699	114.02	-5000
411726	泌阳县	byx/myx	32.7232	113.319	-5000
411727	汝南县	rnx	33.0075	114.346	-5000
411728	遂平县	spx	33.147799	113.989	-5000
411729	新蔡县	xcx	32.7513	114.974	-5000
420000	湖北省	hbs			-10000
420100	武汉市	whs	30.5675	114.292	-5000
420102	江岸区	jaq	30.587	114.286	-10000
420103	江汉区	jhq			-10000
420104	硚口区	qkq			-10000
420105	汉阳区	hyq			-10000
420106	武昌区	wcq			-10000
420107	青山区	qsq			-10000
420111	洪山区	hsq			-10000
420112	东西湖区	dxhq	30.626	114.136	-10000
420113	汉南区	hnq	30.309	114.079	-10000
420114	蔡甸区	cdq	30.587	114.028	-10000
420115	江夏区	jxq	30.352	114.309	-10000
420116	黄陂区	hbq/hpq	30.876	114.37	-10000
420117	新洲区	xzq	30.845	114.793	-10000
420200	黄石市	hss	30.2138	115.075	-5000
420202	黄石港区	hsgq			-10000
420203	西塞山区	xssq			-10000
420204	下陆区	xlq	30.179	114.969	-10000
420205	铁山区	tsq	30.212	114.901	-10000
420222	阳新县	yxx	29.8301	115.21	-5000
420281	大冶市	dys	30.0931	114.963	-5000
420300	十堰市	sys	32.652099	110.783	-5000
420302	茅箭区	mjq	32.59	110.804	-10000
420303	张湾区	zwq			-10000
420321	郧县	yx	32.8337	110.814	-5000
420322	郧西县	yxx	32.9956	110.419	-5000
420323	竹山县	zsx	32.2261	110.229	-5000
420324	竹溪县	zxx	32.333399	109.71	-5000
420325	房县	fx	32.058999	110.727	-5000
420381	丹江口市	djks	32.543	111.51	-10000
420500	宜昌市	ycs	30.704	111.285	-5000
420502	西陵区	xlq			-10000
420503	伍家岗区	wjgq	30.648	111.357	-10000
420504	点军区	djq	30.702	111.256	-10000
420505	猇亭区	xtq	30.523	111.433	-10000
420506	夷陵区	ylq	30.77	111.323	-10000
420525	远安县	yax	31.0681	111.642	-5000
420526	兴山县	xsx	31.2353	110.759	-5000
420527	秭归县	zgx	30.9996	110.694	-5000
420528	长阳土家族自治县	cytjzzzx	30.4742	111.192	-5000
420529	五峰土家族自治县	wftjzzzx	30.204	110.679	-5000
420581	宜都市	yds	30.3924	111.458	-5000
420582	当阳市	dys	30.8315	111.787	-5000
420583	枝江市	zjs	30.4295	111.758	-5000
420600	襄樊市	xfs	32.0454	112.141	-5000
420602	襄城区	xcq			-10000
420606	樊城区	fcq			-10000
420607	襄阳区	xyq	32.079	112.196	-10000
420624	南漳县	nzx	31.7819	111.845	-5000
420625	谷城县	gcx	32.269399	111.646	-5000
420626	保康县	bkx	31.888	111.267	-5000
420682	老河口市	lhks	32.3862	111.677	-5000
420683	枣阳市	zys	32.131999	112.757	-5000
420684	宜城市	ycs	31.7107	112.26	-5000
420700	鄂州市	ezs	30.4028	114.881	-5000
420702	梁子湖区	lzhq			-10000
420703	华容区	hrq	30.541	114.733	-10000
420704	鄂城区	ecq	30.115	114.669	-10000
420800	荆门市	jms	31.0302	112.2	-5000
420802	东宝区	dbq			-10000
420804	掇刀区	ddq	30.95	112.185	-10000
420821	京山县	jsx	31.0248	113.117	-5000
420822	沙洋县	syx	30.709	112.588	-5000
420881	钟祥市	zxs	31.1698	112.589	-10000
420900	孝感市	xgs	30.9285	113.911	-5000
420902	孝南区	xnq			-10000
420921	孝昌县	xcx	31.248	113.969	-10000
420922	大悟县	dwx	31.5557	114.115	-5000
420923	云梦县	ymx	31.0258	113.746	-5000
420981	应城市	ycs	30.946	113.57	-5000
420982	安陆市	als	31.2637	113.689	-5000
420984	汉川市	hcs	30.6485	113.829	-5000
421000	荆州市	jzs	30.3173	112.248	-5000
421002	沙市区	ssq			-10000
421003	荆州区	jzq	30.354	112.187	-10000
421022	公安县	gax	30.0575	112.226	-5000
421023	监利县	jlx	29.8158	112.9	-5000
421024	江陵县	jlx	30.3504	112.191	-5000
421081	石首市	sss	29.7243	112.406	-5000
421083	洪湖市	hhs	29.8138	113.463	-5000
421087	松滋市	szs	30.1788	111.773	-5000
421100	黄冈市	hgs	30.449	114.865	-10000
421102	黄州区	hzq			-10000
421121	团风县	tfx	30.627	114.87	-10000
421122	红安县	hax	31.2876	114.616	-5000
421123	罗田县	ltx	30.7903	115.39	-5000
421124	英山县	ysx	30.7421	115.669	-5000
421125	浠水县	xsx	30.4587	115.252	-5000
421126	蕲春县	jcx/qcx	30.2385	115.425	-5000
421127	黄梅县	hmx	30.0792	115.935	-5000
421181	麻城市	mcs	31.175	115.033	-10000
421182	武穴市	wxs	29.8554	115.557	-5000
421200	咸宁市	xns	29.8943	114.269	-5000
421202	咸安区	xaq			-10000
421221	嘉鱼县	jyx	29.9756	113.896	-5000
421222	通城县	tcx	29.2612	113.806	-5000
421223	崇阳县	cyx	29.5488	114.044	-5000
421224	通山县	tsx	29.5972	114.504	-5000
421281	赤壁市	cbs	29.7084	113.875	-5000
